Cod,cep,municipio,nivel,sigla,total,em_territorio_quilombola,fora_territorio_quilombola
4127403,Terra Roxa,Terra Roxa,MU,PR,0,0,0
4127502,Tibagi,Tibagi,MU,PR,0,0,0
4127601,Tijucas do Sul,Tijucas do Sul,MU,PR,6,0,6
4127700,Toledo,Toledo,MU,PR,0,0,0
4127809,Tomazina,Tomazina,MU,PR,0,0,0
4127858,Três Barras do Paraná,Três Barras do Paraná,MU,PR,0,0,0
4127882,Tunas do Paraná,Tunas do Paraná,MU,PR,6,0,6
4127908,Tuneiras do Oeste,Tuneiras do Oeste,MU,PR,0,0,0
4127957,Tupãssi,Tupãssi,MU,PR,0,0,0
4127965,Turvo,Turvo,MU,PR,27,0,27
4128005,Ubiratã,Ubiratã,MU,PR,0,0,0
4128104,Umuarama,Umuarama,MU,PR,0,0,0
4128203,União da Vitória,União da Vitória,MU,PR,0,0,0
4128302,Uniflor,Uniflor,MU,PR,0,0,0
4128401,Uraí,Uraí,MU,PR,0,0,0
4128500,Wenceslau Braz,Wenceslau Braz,MU,PR,0,0,0
4128534,Ventania,Ventania,MU,PR,0,0,0
4128559,Vera Cruz do Oeste,Vera Cruz do Oeste,MU,PR,0,0,0
4128609,Verê,Verê,MU,PR,0,0,0
4128625,Alto Paraíso,Alto Paraíso,MU,PR,0,0,0
4128633,Doutor Ulysses,Doutor Ulysses,MU,PR,177,121,56
4128658,Virmond,Virmond,MU,PR,0,0,0
4128708,Vitorino,Vitorino,MU,PR,0,0,0
4128807,Xambrê,Xambrê,MU,PR,0,0,0
4200051,Abdon Batista,Abdon Batista,MU,SC,154,129,25
4200101,Abelardo Luz,Abelardo Luz,MU,SC,0,0,0
4200200,Agrolândia,Agrolândia,MU,SC,0,0,0
4200309,Agronômica,Agronômica,MU,SC,0,0,0
4200408,Água Doce,Água Doce,MU,SC,0,0,0
4200507,Águas de Chapecó,Águas de Chapecó,MU,SC,0,0,0
4200556,Águas Frias,Águas Frias,MU,SC,0,0,0
4200606,Águas Mornas,Águas Mornas,MU,SC,22,0,22
4200705,Alfredo Wagner,Alfredo Wagner,MU,SC,0,0,0
4200754,Alto Bela Vista,Alto Bela Vista,MU,SC,0,0,0
4200804,Anchieta,Anchieta,MU,SC,0,0,0
4200903,Angelina,Angelina,MU,SC,0,0,0
4201000,Anita Garibaldi,Anita Garibaldi,MU,SC,0,0,0
4201109,Anitápolis,Anitápolis,MU,SC,0,0,0
4201208,Antônio Carlos,Antônio Carlos,MU,SC,0,0,0
4201257,Apiúna,Apiúna,MU,SC,0,0,0
4201273,Arabutã,Arabutã,MU,SC,0,0,0
4201307,Araquari,Araquari,MU,SC,480,0,480
4201406,Araranguá,Araranguá,MU,SC,130,0,130
4201505,Armazém,Armazém,MU,SC,0,0,0
4201604,Arroio Trinta,Arroio Trinta,MU,SC,0,0,0
4201653,Arvoredo,Arvoredo,MU,SC,0,0,0
4201703,Ascurra,Ascurra,MU,SC,0,0,0
4201802,Atalanta,Atalanta,MU,SC,0,0,0
4201901,Aurora,Aurora,MU,SC,0,0,0
4201950,Balneário Arroio do Silva,Balneário Arroio do Silva,MU,SC,0,0,0
4202008,Balneário Camboriú,Balneário Camboriú,MU,SC,40,26,14
4202057,Balneário Barra do Sul,Balneário Barra do Sul,MU,SC,5,0,5
4202073,Balneário Gaivota,Balneário Gaivota,MU,SC,0,0,0
4202081,Bandeirante,Bandeirante,MU,SC,0,0,0
4202099,Barra Bonita,Barra Bonita,MU,SC,0,0,0
4202107,Barra Velha,Barra Velha,MU,SC,0,0,0
4202131,Bela Vista do Toldo,Bela Vista do Toldo,MU,SC,0,0,0
4202156,Belmonte,Belmonte,MU,SC,0,0,0
4202206,Benedito Novo,Benedito Novo,MU,SC,0,0,0
4202305,Biguaçu,Biguaçu,MU,SC,0,0,0
4202404,Blumenau,Blumenau,MU,SC,0,0,0
4202438,Bocaina do Sul,Bocaina do Sul,MU,SC,0,0,0
4202453,Bombinhas,Bombinhas,MU,SC,0,0,0
4202503,Bom Jardim da Serra,Bom Jardim da Serra,MU,SC,0,0,0
4202537,Bom Jesus,Bom Jesus,MU,SC,0,0,0
4202578,Bom Jesus do Oeste,Bom Jesus do Oeste,MU,SC,0,0,0
4202602,Bom Retiro,Bom Retiro,MU,SC,0,0,0
4202701,Botuverá,Botuverá,MU,SC,0,0,0
4202800,Braço do Norte,Braço do Norte,MU,SC,0,0,0
4202859,Braço do Trombudo,Braço do Trombudo,MU,SC,0,0,0
4202875,Brunópolis,Brunópolis,MU,SC,0,0,0
4202909,Brusque,Brusque,MU,SC,0,0,0
4203006,Caçador,Caçador,MU,SC,0,0,0
4203105,Caibi,Caibi,MU,SC,0,0,0
4203154,Calmon,Calmon,MU,SC,0,0,0
4203204,Camboriú,Camboriú,MU,SC,0,0,0
4203253,Capão Alto,Capão Alto,MU,SC,0,0,0
4203303,Campo Alegre,Campo Alegre,MU,SC,0,0,0
4203402,Campo Belo do Sul,Campo Belo do Sul,MU,SC,0,0,0
4203501,Campo Erê,Campo Erê,MU,SC,0,0,0
4203600,Campos Novos,Campos Novos,MU,SC,397,330,67
4203709,Canelinha,Canelinha,MU,SC,0,0,0
4203808,Canoinhas,Canoinhas,MU,SC,0,0,0
4203907,Capinzal,Capinzal,MU,SC,0,0,0
4203956,Capivari de Baixo,Capivari de Baixo,MU,SC,654,0,654
4204004,Catanduvas,Catanduvas,MU,SC,0,0,0
4204103,Caxambu do Sul,Caxambu do Sul,MU,SC,0,0,0
4204152,Celso Ramos,Celso Ramos,MU,SC,0,0,0
4204178,Cerro Negro,Cerro Negro,MU,SC,120,0,120
4204194,Chapadão do Lageado,Chapadão do Lageado,MU,SC,0,0,0
4204202,Chapecó,Chapecó,MU,SC,0,0,0
4204251,Cocal do Sul,Cocal do Sul,MU,SC,0,0,0
4204301,Concórdia,Concórdia,MU,SC,0,0,0
4204350,Cordilheira Alta,Cordilheira Alta,MU,SC,0,0,0
4204400,Coronel Freitas,Coronel Freitas,MU,SC,0,0,0
4204459,Coronel Martins,Coronel Martins,MU,SC,0,0,0
4204509,Corupá,Corupá,MU,SC,0,0,0
4204558,Correia Pinto,Correia Pinto,MU,SC,0,0,0
4204608,Criciúma,Criciúma,MU,SC,1,0,1
4204707,Cunha Porã,Cunha Porã,MU,SC,0,0,0
4204756,Cunhataí,Cunhataí,MU,SC,0,0,0
4204806,Curitibanos,Curitibanos,MU,SC,0,0,0
4204905,Descanso,Descanso,MU,SC,0,0,0
4205001,Dionísio Cerqueira,Dionísio Cerqueira,MU,SC,0,0,0
4205100,Dona Emma,Dona Emma,MU,SC,0,0,0
4205159,Doutor Pedrinho,Doutor Pedrinho,MU,SC,0,0,0
4205175,Entre Rios,Entre Rios,MU,SC,0,0,0
4205191,Ermo,Ermo,MU,SC,0,0,0
4205209,Erval Velho,Erval Velho,MU,SC,0,0,0
4205308,Faxinal dos Guedes,Faxinal dos Guedes,MU,SC,0,0,0
4205357,Flor do Sertão,Flor do Sertão,MU,SC,0,0,0
4205407,Florianópolis,Florianópolis,MU,SC,435,27,408
4205431,Formosa do Sul,Formosa do Sul,MU,SC,0,0,0
4205456,Forquilhinha,Forquilhinha,MU,SC,0,0,0
4205506,Fraiburgo,Fraiburgo,MU,SC,19,0,19
4205555,Frei Rogério,Frei Rogério,MU,SC,0,0,0
4205605,Galvão,Galvão,MU,SC,0,0,0
4205704,Garopaba,Garopaba,MU,SC,245,0,245
4205803,Garuva,Garuva,MU,SC,0,0,0
4205902,Gaspar,Gaspar,MU,SC,0,0,0
4206009,Governador Celso Ramos,Governador Celso Ramos,MU,SC,0,0,0
4206108,Grão-Pará,Grão-Pará,MU,SC,0,0,0
4206207,Gravatal,Gravatal,MU,SC,1,0,1
4206306,Guabiruba,Guabiruba,MU,SC,0,0,0
4206405,Guaraciaba,Guaraciaba,MU,SC,0,0,0
4206504,Guaramirim,Guaramirim,MU,SC,0,0,0
4206603,Guarujá do Sul,Guarujá do Sul,MU,SC,0,0,0
4206652,Guatambú,Guatambú,MU,SC,0,0,0
4206702,Herval d'Oeste,Herval d'Oeste,MU,SC,0,0,0
4206751,Ibiam,Ibiam,MU,SC,0,0,0
4206801,Ibicaré,Ibicaré,MU,SC,0,0,0
4206900,Ibirama,Ibirama,MU,SC,0,0,0
4207007,Içara,Içara,MU,SC,0,0,0
4207106,Ilhota,Ilhota,MU,SC,0,0,0
4207205,Imaruí,Imaruí,MU,SC,0,0,0
4207304,Imbituba,Imbituba,MU,SC,88,0,88
4207403,Imbuia,Imbuia,MU,SC,0,0,0
4207502,Indaial,Indaial,MU,SC,0,0,0
4207577,Iomerê,Iomerê,MU,SC,0,0,0
4207601,Ipira,Ipira,MU,SC,0,0,0
4207650,Iporã do Oeste,Iporã do Oeste,MU,SC,0,0,0
4207684,Ipuaçu,Ipuaçu,MU,SC,0,0,0
4207700,Ipumirim,Ipumirim,MU,SC,0,0,0
4207759,Iraceminha,Iraceminha,MU,SC,0,0,0
4207809,Irani,Irani,MU,SC,0,0,0
4207858,Irati,Irati,MU,SC,0,0,0
4207908,Irineópolis,Irineópolis,MU,SC,0,0,0
4208005,Itá,Itá,MU,SC,0,0,0
4208104,Itaiópolis,Itaiópolis,MU,SC,0,0,0
4208203,Itajaí,Itajaí,MU,SC,0,0,0
4208302,Itapema,Itapema,MU,SC,0,0,0
4208401,Itapiranga,Itapiranga,MU,SC,0,0,0
4208450,Itapoá,Itapoá,MU,SC,0,0,0
4208500,Ituporanga,Ituporanga,MU,SC,10,0,10
4208609,Jaborá,Jaborá,MU,SC,0,0,0
4208708,Jacinto Machado,Jacinto Machado,MU,SC,0,0,0
4208807,Jaguaruna,Jaguaruna,MU,SC,0,0,0
4208906,Jaraguá do Sul,Jaraguá do Sul,MU,SC,0,0,0
4208955,Jardinópolis,Jardinópolis,MU,SC,0,0,0
4209003,Joaçaba,Joaçaba,MU,SC,0,0,0
4209102,Joinville,Joinville,MU,SC,317,0,317
4209151,José Boiteux,José Boiteux,MU,SC,102,0,102
4209177,Jupiá,Jupiá,MU,SC,0,0,0
4209201,Lacerdópolis,Lacerdópolis,MU,SC,0,0,0
4209300,Lages,Lages,MU,SC,0,0,0
4209409,Laguna,Laguna,MU,SC,0,0,0
4209458,Lajeado Grande,Lajeado Grande,MU,SC,0,0,0
4209508,Laurentino,Laurentino,MU,SC,0,0,0
4209607,Lauro Müller,Lauro Müller,MU,SC,0,0,0
4209706,Lebon Régis,Lebon Régis,MU,SC,0,0,0
4209805,Leoberto Leal,Leoberto Leal,MU,SC,0,0,0
4209854,Lindóia do Sul,Lindóia do Sul,MU,SC,0,0,0
4209904,Lontras,Lontras,MU,SC,0,0,0
4210001,Luiz Alves,Luiz Alves,MU,SC,0,0,0
4210035,Luzerna,Luzerna,MU,SC,0,0,0
4210050,Macieira,Macieira,MU,SC,0,0,0
4210100,Mafra,Mafra,MU,SC,0,0,0
4210209,Major Gercino,Major Gercino,MU,SC,0,0,0
4210308,Major Vieira,Major Vieira,MU,SC,0,0,0
4210407,Maracajá,Maracajá,MU,SC,0,0,0
4210506,Maravilha,Maravilha,MU,SC,0,0,0
4210555,Marema,Marema,MU,SC,0,0,0
4210605,Massaranduba,Massaranduba,MU,SC,0,0,0
4210704,Matos Costa,Matos Costa,MU,SC,0,0,0
4210803,Meleiro,Meleiro,MU,SC,0,0,0
4210852,Mirim Doce,Mirim Doce,MU,SC,0,0,0
4210902,Modelo,Modelo,MU,SC,0,0,0
4211009,Mondaí,Mondaí,MU,SC,0,0,0
4211058,Monte Carlo,Monte Carlo,MU,SC,0,0,0
4211108,Monte Castelo,Monte Castelo,MU,SC,0,0,0
4211207,Morro da Fumaça,Morro da Fumaça,MU,SC,0,0,0
4211256,Morro Grande,Morro Grande,MU,SC,0,0,0
4211306,Navegantes,Navegantes,MU,SC,0,0,0
4211405,Nova Erechim,Nova Erechim,MU,SC,0,0,0
4211454,Nova Itaberaba,Nova Itaberaba,MU,SC,0,0,0
4211504,Nova Trento,Nova Trento,MU,SC,0,0,0
4211603,Nova Veneza,Nova Veneza,MU,SC,0,0,0
4211652,Novo Horizonte,Novo Horizonte,MU,SC,0,0,0
4211702,Orleans,Orleans,MU,SC,0,0,0
4211751,Otacílio Costa,Otacílio Costa,MU,SC,0,0,0
4211801,Ouro,Ouro,MU,SC,0,0,0
4211850,Ouro Verde,Ouro Verde,MU,SC,0,0,0
4211876,Paial,Paial,MU,SC,0,0,0
4211892,Painel,Painel,MU,SC,0,0,0
4211900,Palhoça,Palhoça,MU,SC,38,0,38
4212007,Palma Sola,Palma Sola,MU,SC,0,0,0
4212056,Palmeira,Palmeira,MU,SC,0,0,0
4212106,Palmitos,Palmitos,MU,SC,3,0,3
4212205,Papanduva,Papanduva,MU,SC,0,0,0
4212239,Paraíso,Paraíso,MU,SC,0,0,0
4212254,Passo de Torres,Passo de Torres,MU,SC,0,0,0
4212270,Passos Maia,Passos Maia,MU,SC,0,0,0
4212304,Paulo Lopes,Paulo Lopes,MU,SC,131,0,131
4212403,Pedras Grandes,Pedras Grandes,MU,SC,0,0,0
4212502,Penha,Penha,MU,SC,0,0,0
4212601,Peritiba,Peritiba,MU,SC,0,0,0
4212650,Pescaria Brava,Pescaria Brava,MU,SC,419,0,419
4212700,Petrolândia,Petrolândia,MU,SC,0,0,0
4212809,Balneário Piçarras,Balneário Piçarras,MU,SC,0,0,0
4212908,Pinhalzinho,Pinhalzinho,MU,SC,0,0,0
4213005,Pinheiro Preto,Pinheiro Preto,MU,SC,0,0,0
4213104,Piratuba,Piratuba,MU,SC,0,0,0
4213153,Planalto Alegre,Planalto Alegre,MU,SC,0,0,0
4213203,Pomerode,Pomerode,MU,SC,0,0,0
4213302,Ponte Alta,Ponte Alta,MU,SC,0,0,0
4213351,Ponte Alta do Norte,Ponte Alta do Norte,MU,SC,0,0,0
4213401,Ponte Serrada,Ponte Serrada,MU,SC,0,0,0
4213500,Porto Belo,Porto Belo,MU,SC,59,0,59
4213609,Porto União,Porto União,MU,SC,0,0,0
4213708,Pouso Redondo,Pouso Redondo,MU,SC,0,0,0
4213807,Praia Grande,Praia Grande,MU,SC,244,68,176
4213906,Presidente Castello Branco,Presidente Castello Branco,MU,SC,0,0,0
4214003,Presidente Getúlio,Presidente Getúlio,MU,SC,0,0,0
4214102,Presidente Nereu,Presidente Nereu,MU,SC,0,0,0
4214151,Princesa,Princesa,MU,SC,0,0,0
4214201,Quilombo,Quilombo,MU,SC,0,0,0
4214300,Rancho Queimado,Rancho Queimado,MU,SC,0,0,0
4214409,Rio das Antas,Rio das Antas,MU,SC,0,0,0
4214508,Rio do Campo,Rio do Campo,MU,SC,0,0,0
4214607,Rio do Oeste,Rio do Oeste,MU,SC,0,0,0
4214706,Rio dos Cedros,Rio dos Cedros,MU,SC,0,0,0
4214805,Rio do Sul,Rio do Sul,MU,SC,0,0,0
4214904,Rio Fortuna,Rio Fortuna,MU,SC,0,0,0
4215000,Rio Negrinho,Rio Negrinho,MU,SC,0,0,0
4215059,Rio Rufino,Rio Rufino,MU,SC,0,0,0
4215075,Riqueza,Riqueza,MU,SC,0,0,0
4215109,Rodeio,Rodeio,MU,SC,0,0,0
4215208,Romelândia,Romelândia,MU,SC,0,0,0
4215307,Salete,Salete,MU,SC,0,0,0
4215356,Saltinho,Saltinho,MU,SC,0,0,0
4215406,Salto Veloso,Salto Veloso,MU,SC,0,0,0
4215455,Sangão,Sangão,MU,SC,0,0,0
4215505,Santa Cecília,Santa Cecília,MU,SC,0,0,0
4215554,Santa Helena,Santa Helena,MU,SC,0,0,0
4215604,Santa Rosa de Lima,Santa Rosa de Lima,MU,SC,0,0,0
4215653,Santa Rosa do Sul,Santa Rosa do Sul,MU,SC,17,0,17
4215679,Santa Terezinha,Santa Terezinha,MU,SC,0,0,0
4215687,Santa Terezinha do Progresso,Santa Terezinha do Progresso,MU,SC,0,0,0
4215695,Santiago do Sul,Santiago do Sul,MU,SC,0,0,0
4215703,Santo Amaro da Imperatriz,Santo Amaro da Imperatriz,MU,SC,251,0,251
4215752,São Bernardino,São Bernardino,MU,SC,0,0,0
4215802,São Bento do Sul,São Bento do Sul,MU,SC,0,0,0
4215901,São Bonifácio,São Bonifácio,MU,SC,0,0,0
4216008,São Carlos,São Carlos,MU,SC,0,0,0
4216057,São Cristóvão do Sul,São Cristóvão do Sul,MU,SC,0,0,0
4216107,São Domingos,São Domingos,MU,SC,0,0,0
4216206,São Francisco do Sul,São Francisco do Sul,MU,SC,24,0,24
4216255,São João do Oeste,São João do Oeste,MU,SC,0,0,0
4216305,São João Batista,São João Batista,MU,SC,0,0,0
4216354,São João do Itaperiú,São João do Itaperiú,MU,SC,0,0,0
4216404,São João do Sul,São João do Sul,MU,SC,0,0,0
4216503,São Joaquim,São Joaquim,MU,SC,0,0,0
4216602,São José,São José,MU,SC,43,0,43
4216701,São José do Cedro,São José do Cedro,MU,SC,0,0,0
4216800,São José do Cerrito,São José do Cerrito,MU,SC,0,0,0
4216909,São Lourenço do Oeste,São Lourenço do Oeste,MU,SC,0,0,0
4217006,São Ludgero,São Ludgero,MU,SC,0,0,0
4217105,São Martinho,São Martinho,MU,SC,0,0,0
4217154,São Miguel da Boa Vista,São Miguel da Boa Vista,MU,SC,0,0,0
4217204,São Miguel do Oeste,São Miguel do Oeste,MU,SC,0,0,0
4217253,São Pedro de Alcântara,São Pedro de Alcântara,MU,SC,0,0,0
4217303,Saudades,Saudades,MU,SC,0,0,0
4217402,Schroeder,Schroeder,MU,SC,0,0,0
4217501,Seara,Seara,MU,SC,0,0,0
4217550,Serra Alta,Serra Alta,MU,SC,0,0,0
4217600,Siderópolis,Siderópolis,MU,SC,0,0,0
4217709,Sombrio,Sombrio,MU,SC,0,0,0
4217758,Sul Brasil,Sul Brasil,MU,SC,0,0,0
4217808,Taió,Taió,MU,SC,0,0,0
4217907,Tangará,Tangará,MU,SC,0,0,0
4217956,Tigrinhos,Tigrinhos,MU,SC,0,0,0
4218004,Tijucas,Tijucas,MU,SC,0,0,0
4218103,Timbé do Sul,Timbé do Sul,MU,SC,0,0,0
4218202,Timbó,Timbó,MU,SC,0,0,0
4218251,Timbó Grande,Timbó Grande,MU,SC,0,0,0
4218301,Três Barras,Três Barras,MU,SC,0,0,0
4218350,Treviso,Treviso,MU,SC,0,0,0
4218400,Treze de Maio,Treze de Maio,MU,SC,0,0,0
4218509,Treze Tílias,Treze Tílias,MU,SC,0,0,0
4218608,Trombudo Central,Trombudo Central,MU,SC,0,0,0
4218707,Tubarão,Tubarão,MU,SC,0,0,0
4218756,Tunápolis,Tunápolis,MU,SC,0,0,0
4218806,Turvo,Turvo,MU,SC,0,0,0
4218855,União do Oeste,União do Oeste,MU,SC,0,0,0
4218905,Urubici,Urubici,MU,SC,0,0,0
4218954,Urupema,Urupema,MU,SC,0,0,0
4219002,Urussanga,Urussanga,MU,SC,0,0,0
4219101,Vargeão,Vargeão,MU,SC,0,0,0
4219150,Vargem,Vargem,MU,SC,0,0,0
4219176,Vargem Bonita,Vargem Bonita,MU,SC,0,0,0
4219200,Vidal Ramos,Vidal Ramos,MU,SC,0,0,0
4219309,Videira,Videira,MU,SC,0,0,0
4219358,Vitor Meireles,Vitor Meireles,MU,SC,0,0,0
4219408,Witmarsum,Witmarsum,MU,SC,0,0,0
4219507,Xanxerê,Xanxerê,MU,SC,0,0,0
4219606,Xavantina,Xavantina,MU,SC,0,0,0
4219705,Xaxim,Xaxim,MU,SC,0,0,0
4219853,Zortéa,Zortéa,MU,SC,0,0,0
4220000,Balneário Rincão,Balneário Rincão,MU,SC,0,0,0
4300034,Aceguá,Aceguá,MU,RS,76,0,76
4300059,Água Santa,Água Santa,MU,RS,0,0,0
4300109,Agudo,Agudo,MU,RS,0,0,0
4300208,Ajuricaba,Ajuricaba,MU,RS,0,0,0
4300307,Alecrim,Alecrim,MU,RS,0,0,0
4300406,Alegrete,Alegrete,MU,RS,282,0,282
4300455,Alegria,Alegria,MU,RS,0,0,0
4300471,Almirante Tamandaré do Sul,Almirante Tamandaré do Sul,MU,RS,0,0,0
4300505,Alpestre,Alpestre,MU,RS,0,0,0
4300554,Alto Alegre,Alto Alegre,MU,RS,0,0,0
4300570,Alto Feliz,Alto Feliz,MU,RS,0,0,0
4300604,Alvorada,Alvorada,MU,RS,54,0,54
4300638,Amaral Ferrador,Amaral Ferrador,MU,RS,3,0,3
4300646,Ametista do Sul,Ametista do Sul,MU,RS,0,0,0
4300661,André da Rocha,André da Rocha,MU,RS,0,0,0
4300703,Anta Gorda,Anta Gorda,MU,RS,0,0,0
4300802,Antônio Prado,Antônio Prado,MU,RS,0,0,0
4300851,Arambaré,Arambaré,MU,RS,0,0,0
4300877,Araricá,Araricá,MU,RS,0,0,0
4300901,Aratiba,Aratiba,MU,RS,0,0,0
4301008,Arroio do Meio,Arroio do Meio,MU,RS,46,0,46
4301057,Arroio do Sal,Arroio do Sal,MU,RS,0,0,0
4301073,Arroio do Padre,Arroio do Padre,MU,RS,69,0,69
4301107,Arroio dos Ratos,Arroio dos Ratos,MU,RS,0,0,0
4301206,Arroio do Tigre,Arroio do Tigre,MU,RS,76,43,33
4301305,Arroio Grande,Arroio Grande,MU,RS,0,0,0
4301404,Arvorezinha,Arvorezinha,MU,RS,0,0,0
4301503,Augusto Pestana,Augusto Pestana,MU,RS,0,0,0
4301552,Áurea,Áurea,MU,RS,0,0,0
4301602,Bagé,Bagé,MU,RS,214,59,155
4301636,Balneário Pinhal,Balneário Pinhal,MU,RS,0,0,0
4301651,Barão,Barão,MU,RS,0,0,0
4301701,Barão de Cotegipe,Barão de Cotegipe,MU,RS,0,0,0
4301750,Barão do Triunfo,Barão do Triunfo,MU,RS,0,0,0
4301800,Barracão,Barracão,MU,RS,0,0,0
4301859,Barra do Guarita,Barra do Guarita,MU,RS,0,0,0
4301875,Barra do Quaraí,Barra do Quaraí,MU,RS,0,0,0
4301909,Barra do Ribeiro,Barra do Ribeiro,MU,RS,0,0,0
4301925,Barra do Rio Azul,Barra do Rio Azul,MU,RS,0,0,0
4301958,Barra Funda,Barra Funda,MU,RS,0,0,0
4302006,Barros Cassal,Barros Cassal,MU,RS,0,0,0
4302055,Benjamin Constant do Sul,Benjamin Constant do Sul,MU,RS,0,0,0
4302105,Bento Gonçalves,Bento Gonçalves,MU,RS,0,0,0
4302154,Boa Vista das Missões,Boa Vista das Missões,MU,RS,0,0,0
4302204,Boa Vista do Buricá,Boa Vista do Buricá,MU,RS,0,0,0
4302220,Boa Vista do Cadeado,Boa Vista do Cadeado,MU,RS,0,0,0
4302238,Boa Vista do Incra,Boa Vista do Incra,MU,RS,0,0,0
4302253,Boa Vista do Sul,Boa Vista do Sul,MU,RS,0,0,0
4302303,Bom Jesus,Bom Jesus,MU,RS,0,0,0
4302352,Bom Princípio,Bom Princípio,MU,RS,0,0,0
4302378,Bom Progresso,Bom Progresso,MU,RS,0,0,0
4302402,Bom Retiro do Sul,Bom Retiro do Sul,MU,RS,0,0,0
4302451,Boqueirão do Leão,Boqueirão do Leão,MU,RS,0,0,0
4302501,Bossoroca,Bossoroca,MU,RS,0,0,0
4302584,Bozano,Bozano,MU,RS,0,0,0
4302600,Braga,Braga,MU,RS,0,0,0
4302659,Brochier,Brochier,MU,RS,0,0,0
4302709,Butiá,Butiá,MU,RS,0,0,0
4302808,Caçapava do Sul,Caçapava do Sul,MU,RS,262,20,242
4302907,Cacequi,Cacequi,MU,RS,0,0,0
4303004,Cachoeira do Sul,Cachoeira do Sul,MU,RS,217,94,123
4303103,Cachoeirinha,Cachoeirinha,MU,RS,0,0,0
4303202,Cacique Doble,Cacique Doble,MU,RS,0,0,0
4303301,Caibaté,Caibaté,MU,RS,0,0,0
4303400,Caiçara,Caiçara,MU,RS,0,0,0
4303509,Camaquã,Camaquã,MU,RS,0,0,0
4303558,Camargo,Camargo,MU,RS,0,0,0
4303608,Cambará do Sul,Cambará do Sul,MU,RS,0,0,0
4303673,Campestre da Serra,Campestre da Serra,MU,RS,0,0,0
4303707,Campina das Missões,Campina das Missões,MU,RS,0,0,0
4303806,Campinas do Sul,Campinas do Sul,MU,RS,0,0,0
4303905,Campo Bom,Campo Bom,MU,RS,0,0,0
4304002,Campo Novo,Campo Novo,MU,RS,0,0,0
4304101,Campos Borges,Campos Borges,MU,RS,0,0,0
4304200,Candelária,Candelária,MU,RS,0,0,0
4304309,Cândido Godói,Cândido Godói,MU,RS,0,0,0
4304358,Candiota,Candiota,MU,RS,220,0,220
4304408,Canela,Canela,MU,RS,0,0,0
4304507,Canguçu,Canguçu,MU,RS,1179,0,1179
4304606,Canoas,Canoas,MU,RS,104,84,20
4304614,Canudos do Vale,Canudos do Vale,MU,RS,0,0,0
4304622,Capão Bonito do Sul,Capão Bonito do Sul,MU,RS,0,0,0
4304630,Capão da Canoa,Capão da Canoa,MU,RS,0,0,0
4304655,Capão do Cipó,Capão do Cipó,MU,RS,0,0,0
4304663,Capão do Leão,Capão do Leão,MU,RS,0,0,0
4304671,Capivari do Sul,Capivari do Sul,MU,RS,142,43,99
4304689,Capela de Santana,Capela de Santana,MU,RS,0,0,0
4304697,Capitão,Capitão,MU,RS,0,0,0
4304705,Carazinho,Carazinho,MU,RS,39,0,39
4304713,Caraá,Caraá,MU,RS,0,0,0
4304804,Carlos Barbosa,Carlos Barbosa,MU,RS,0,0,0
4304853,Carlos Gomes,Carlos Gomes,MU,RS,0,0,0
4304903,Casca,Casca,MU,RS,0,0,0
4304952,Caseiros,Caseiros,MU,RS,0,0,0
4305009,Catuípe,Catuípe,MU,RS,13,0,13
4305108,Caxias do Sul,Caxias do Sul,MU,RS,1,0,1
4305116,Centenário,Centenário,MU,RS,0,0,0
4305124,Cerrito,Cerrito,MU,RS,80,0,80
4305132,Cerro Branco,Cerro Branco,MU,RS,0,0,0
4305157,Cerro Grande,Cerro Grande,MU,RS,0,0,0
4305173,Cerro Grande do Sul,Cerro Grande do Sul,MU,RS,104,0,104
4305207,Cerro Largo,Cerro Largo,MU,RS,0,0,0
4305306,Chapada,Chapada,MU,RS,0,0,0
4305355,Charqueadas,Charqueadas,MU,RS,0,0,0
4305371,Charrua,Charrua,MU,RS,0,0,0
4305405,Chiapetta,Chiapetta,MU,RS,0,0,0
4305439,Chuí,Chuí,MU,RS,0,0,0
4305447,Chuvisca,Chuvisca,MU,RS,0,0,0
4305454,Cidreira,Cidreira,MU,RS,0,0,0
4305504,Ciríaco,Ciríaco,MU,RS,0,0,0
4305587,Colinas,Colinas,MU,RS,0,0,0
4305603,Colorado,Colorado,MU,RS,477,0,477
4305702,Condor,Condor,MU,RS,0,0,0
4305801,Constantina,Constantina,MU,RS,0,0,0
4305835,Coqueiro Baixo,Coqueiro Baixo,MU,RS,0,0,0
4305850,Coqueiros do Sul,Coqueiros do Sul,MU,RS,0,0,0
4305871,Coronel Barros,Coronel Barros,MU,RS,0,0,0
4305900,Coronel Bicaco,Coronel Bicaco,MU,RS,0,0,0
4305934,Coronel Pilar,Coronel Pilar,MU,RS,0,0,0
4305959,Cotiporã,Cotiporã,MU,RS,0,0,0
4305975,Coxilha,Coxilha,MU,RS,5,0,0
4306007,Crissiumal,Crissiumal,MU,RS,0,0,0
4306056,Cristal,Cristal,MU,RS,161,0,161
4306072,Cristal do Sul,Cristal do Sul,MU,RS,0,0,0
4306106,Cruz Alta,Cruz Alta,MU,RS,1,0,1
4306130,Cruzaltense,Cruzaltense,MU,RS,0,0,0
4306205,Cruzeiro do Sul,Cruzeiro do Sul,MU,RS,0,0,0
4306304,David Canabarro,David Canabarro,MU,RS,0,0,0
4306320,Derrubadas,Derrubadas,MU,RS,0,0,0
4306353,Dezesseis de Novembro,Dezesseis de Novembro,MU,RS,0,0,0
